batch_id,amine_smiles,cobalt_smiles,oxidant_smiles,alkali_smiles,solvent_smiles,yield,ee,select_tag
0,[NH3+][C@H](CN(CCOC)CCOC)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,ClCCl,58,19,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[Na+],ClCCl,63,77,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,CC1=CC=CC=C1,53,40,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,ClC(Cl)Cl,17,60,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,CCOCC,30,12,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,C1CCCO1,48,12,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,ClCCCl,48,75,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])[O-].[Na+].[Na+],ClCCl,65,73,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],ClCCl,56,73,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,ClCCl,49,80,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,blanck_cell,N#CC,35,13,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[Na+],ClCCl,65,82,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=P(O)(O)[O-].[K+],ClCCl,60,77,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.FC(F)(S(NS(C(F)(F)F)(=O)=O)(=O)=O)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=P(O)(O)[O-].[K+],ClCCl,60,79,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])[O-].[Cs+].[Cs+],ClCCl,63,80,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-2,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,56,84,TRUE
0,[NH3+][C@H](CNC(C)(C)C)C(C)(C)C.O=C([O-])C(F)(F)F,Co-1,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,49,83,TRUE
0,[NH3+][C@@H](C(C)(C)C)CNC12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,73,75,TRUE
0,[NH3+][C@H](CNC(C1=CC=CC=C1)C2=CC=CC=C2)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,49,66,TRUE
0,CC(C)([C@H](N)CNC(C)(C)C)C.O=CC(F)(F)F,Co-3,F[N+]1=C(C)C=C(C)C=C1C.[O-]S(=O)(C(F)(F)F)=O,O=C(O)[O-].[K+],ClCCl,50,88,TRUE
0,[NH3+][C@@H](C(C)(C)C)CNC12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3.[O-]S(=O)(C(F)(F)F)=O,Co-3,O=C(CC1)N(Cl)C1=O,O=C([O-])O.[K+],ClCCl,40,81,TRUE
0,CC(C)([C@H](N)CNC(C)(C)C)C.O=CC(F)(F)F,Co-3,O=C(CC1)N(Cl)C1=O,O=C(O)[O-].[K+],ClCCl,45,75,TRUE
0,[NH3+][C@@H](C(C)(C)C)CNC12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3.[O-]S(=O)(C(F)(F)F)=O,Co-3,O=C(C1=C2C=CC=C1)N(Cl)C2=O,O=C([O-])O.[K+],ClCCl,40,80,TRUE
0,[NH3+][C@H](CN1CCOCC1)C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,35,80,TRUE
0,[NH3+][C@H](CN1C[C@H](C)O[C@H](C)C1)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,22,60,TRUE
0,[NH3+][C@H](CN1CCCCC1)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,25,63,TRUE
0,[NH3+][C@H](CN1CCC(F)(F)CC1)C(C)(C)C.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,14,50,TRUE
0,[NH3+][C@H](CN1CCOCC1)CC2=CC=CC=C2.[O-]S(=O)(C(F)(F)F)=O,Co-3,F[N+]1=C(C=C(C=C1C)C)C.[O-]S(=O)(C(F)(F)F)=O,O=C([O-])O.[K+],ClCCl,28,65,TRUE
1,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-3,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCl,54,88,True
1,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-2,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])[O-],ClCCl,43,87,True
1,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,50,87,True
1,CC(C)(C)NC[C@@H]([NH3+])C(C)(C)C.O=C([O-])C(F)(F)F,Co-3,F[N+]12CC[N+](CCl)(CC1)CC2,O=C([O-])O,ClCCCl,28,82,True
1,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-3,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])[O-],ClCCCl,53,88,True
2,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,45,87,True
2,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])[O-],ClCCl,31,86,True
2,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=P([O-])(O)O,ClCCl,27,84,True
2,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-2,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,56,85,True
2,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-4,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,20,86,True
3,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-3,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,57,88,True
3,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=C([O-])C(F)(F)F,Co-2,O=C1c2ccccc2C(=O)N1Cl,O=C([O-])O,ClCCCl,35,88,True
3,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-1,O=C1CCC(=O)N1Cl,O=C([O-])O,ClCCCl,31,73,True
3,CC(C)(C)NC[C@@H]([NH3+])C(C)(C)C.O=S(=O)([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=C([O-])O,ClCCCl,55,84,True
3,CC(C)(C)[C@H]([NH3+])CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3.O=S(=O)([O-])C(F)(F)F,Co-1,Cc1cc(C)[n+](F)c(C)c1,O=P([O-])([O-])[O-],ClCCCl,46,86,True
